,npi_number,name,url,street_address,city,state,zip_code,publish_date,combined_address,latitude,longitude
95,1033156161.0,The Medical Center of Aurora,https://auroramed.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,4900 S. Monaco St.,Denver,CO,80237.0,2021-01-01 00:00:00 +0000 UTC,"['4900 S. Monaco St.', 'Denver', 'CO']",NA,NA
96,1033163019.0,Los Robles Regional Medical Center,https://losrobleshospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,215 West Janss Rd,Thousand Oaks,CA,91360.0,2021-01-01 00:00:00 +0000 UTC,"['215 West Janss Rd', 'Thousand Oaks', 'CA']",NA,NA
97,1033164926.0,Fort Walton Beach Medical Center,https://fwbmc.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1000 Mar Walt Dr,Ft Walton Beach,FL,32547.0,2021-01-01 00:00:00 +0000 UTC,"['1000 Mar Walt Dr', 'Ft Walton Beach', 'FL']",NA,NA
98,1033168331,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
99,1033211180,ADVENTIST HEALTH SYSTEM-SUNBELT INC,https://www.adventhealth.com/sites/default/files/CDM/2021/590725553_AdventHealthLake Placid_standardcharges.xml,1210 US 27 N,LAKE PLACID,FL,33852,2021-01-26 00:00:00 +0000 UTC,"['1210 US 27 N', 'LAKE PLACID', 'FL']",NA,NA
100,1033226022,Freeman Regional Health Services,https://www.avera.org/app/files/public/79149/freeman-regional-hospital-pricing.xlsx,510 East 8th St,Freeman,SD,57029,,"['510 East 8th St', 'Freeman', 'SD']",NA,NA
101,1033228168,St. Francis Hospital,https://www.mystfrancis.com/Content/Uploads/St. Francis Hospital Redesign/files/47-5259919_ST._FRANCIS_HOSPITAL_StandardCharges.zip,2122 Manchester Expressway,Columbus,GA,31904,,"['2122 Manchester Expressway', 'Columbus', 'GA']",NA,NA
102,1033596416.0,Chippenham Hospital,https://chippenhammed.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,901 E. Cary St Suite 210,Richmond,VA,,2021-01-01 00:00:00 +0000 UTC,"['901 E. Cary St Suite 210', 'Richmond', 'VA']",NA,NA
103,1033770284,AdventHealth Lake Wales,https://www.adventhealth.com/sites/default/files/CDM/2021/834672945_AdventHealthLake Wales_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
104,1043215437,Shoshone Medical Center,http://www.shoshonehealth.com/wp-content/uploads/2019/12/2020-Charge-Master.csv,25 Jacobs Gulch Rd,Kellogg,ID,83837-2023,,"['25 Jacobs Gulch Rd', 'Kellogg', 'ID']",NA,NA
105,1043220205,BEAUMONT SPECIAL RADIOLOGICAL PROCEDURES,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,2021-01-16 00:00:00 +0000 UTC,"['3601 W THIRTEEN MILE RD', 'ROYAL OAK', 'MI']",NA,NA
106,1043253388.0,Brandon Regional Hospital,https://brandonhospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,119 Oakfield Dr,Brandon,FL,33511.0,2021-01-01 00:00:00 +0000 UTC,"['119 Oakfield Dr', 'Brandon', 'FL']",NA,NA
107,1043257918.0,Portsmouth Regional Hospital,https://portsmouthhospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,333 Borthwick Ave,Portsmouth,NH,3801.0,2021-01-01 00:00:00 +0000 UTC,"['333 Borthwick Ave', 'Portsmouth', 'NH']",NA,NA
108,1043264021.0,Eastern Idaho Regional Medical Center,https://eirmc.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,3100 Channing Way,Idaho Falls,ID,83404.0,2021-01-01 00:00:00 +0000 UTC,"['3100 Channing Way', 'Idaho Falls', 'ID']",NA,NA
109,1043267701.0,Valley Regional Medical Center,https://valleyregionalmedicalcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,100-A Alton Gloor Blvd,Brownsville,TX,78526.0,2021-01-01 00:00:00 +0000 UTC,"['100-A Alton Gloor Blvd', 'Brownsville', 'TX']",NA,NA
110,1396794111,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
111,1396799102,Carson Valley Medical Center,https://www.cvmchospital.org/documents/content/CVMC-Reimb-Price-Trans-File-123120-Readable.xlsx,1107 Hwy 395,Gardnerville,NV,89410,,"['1107 Hwy 395', 'Gardnerville', 'NV']",NA,NA
112,1396811295,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381358212_ascension-providence-hospital-southfield-campus_standardcharges.xlsx,16001 W 9 MILE RD,SOUTHFIELD,MI,48075-4818,,"['16001 W 9 MILE RD', 'SOUTHFIELD', 'MI']",NA,NA
113,1043604226,AdventHealth Daytona Beach,https://www.adventhealth.com/sites/default/files/CDM/2021/590973502_AdventHealthDaytonaBeach_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
114,1043627474,Cleveland Clinic Main Campus,https://my.clevelandclinic.org/-/scassets/files/org/patients-visitors/hospital-standard-charge-files/cleveland-clinic-main-campus.ashx,9500 Euclid Ave,Cleveland,OH,44195,2020-12-31 00:00:00 +0000 UTC,"['9500 Euclid Ave', 'Cleveland', 'OH']",NA,NA
115,1043641749,Baylor Scott & White Emergency Hospital - Colleyville,https://www.bsweh.org/bsw-assets/uploads/forms/262978009_364755936_BSWEMERGENCYHOSPITALS_STANDARDCHARGES.csv,5500 Colleyville Blvd,Colleyville,TX,76034,,"['5500 Colleyville Blvd', 'Colleyville', 'TX']",NA,NA
116,1043670334,Mills-Peninsula Medical Center,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-mpmc.csv,1501 Trousdale Dr,Burlingame,CA,94010,2021-02-17 00:00:00 +0000 UTC,"['1501 Trousdale Dr', 'Burlingame', 'CA']",NA,NA
117,1043681174,VHS SINAI-GRACE HOSPITAL INC,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,6071 W OUTER DR,DETROIT,MI,482352624,2021-01-18 00:00:00 +0000 UTC,"['6071 W OUTER DR', 'DETROIT', 'MI']",NA,NA
118,1043814601,ASCENSION ST. MARY'S HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/380997730_ascension-st-marys-hospital_standardcharges.xlsx,4677 TOWNE CENTRE RD FL 2,SAGINAW,MI,48604-2846,,"['4677 TOWNE CENTRE RD FL 2', 'SAGINAW', 'MI']",NA,NA
119,1053309120,Atlantic General Hospital Corp,https://www.atlanticgeneral.org/images/521656507_Atlantic-General-Hospital_standard-charges.csv,9733 Healthway Dr,Berlin,MD,21811-1155,,"['9733 Healthway Dr', 'Berlin', 'MD']",NA,NA
120,1518164037,Charleston Area Medical Center,https://www.camc.org/sites/default/files/Copy%20of%20Copy%20of%20550526150_CAMC_standardcharges%20011521.xlsx,3110 Maccorkle Avenue Se,Charleston,WV,25304,,"['3110 Maccorkle Avenue Se', 'Charleston', 'WV']",NA,NA
121,1518287721,Encompass Health Rehabilitation Hospital of Sugar Land,https://www.encompasshealth.com/locations/sugarlandrehab/transparency-healthcare,1325 HIGHWAY 6,SUGAR LAND,TX,77478,,"['1325 HIGHWAY 6', 'SUGAR LAND', 'TX']",NA,NA
122,1518294958,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,44201 DEQUINDRE RD,TROY,MI,48085-1117,2021-01-17 00:00:00 +0000 UTC,"['44201 DEQUINDRE RD', 'TROY', 'MI']",NA,NA
123,1518355759,Texas Health Huguley Hospital,https://www.adventhealth.com/sites/default/files/CDM/2021/452694620_Texas Health Huguley Hospital Fort Worth South_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
124,1518906510,The Woman’s Hospital of Texas,https://womanshospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,7600 Fannin,Houston,TX,77054,2021-01-01 00:00:00 +0000 UTC,"['7600 Fannin', 'Houston', 'TX']",NA,NA
125,1518911031.0,St. Petersburg General Hospital,https://stpetegeneral.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,6500 38th Ave N,St. Petersburg,FL,33710.0,2021-01-01 00:00:00 +0000 UTC,"['6500 38th Ave N', 'St. Petersburg', 'FL']",NA,NA
126,1518911833,Medical City North Hills,https://core.secure.ehc.com/src/util/detail-price-list/62-1682205_medical-city-north-hills_standardcharges.csv,4401 Booth Calloway Rd,North Richland Hills,TX,76180,2021-01-04 00:00:00 +0000 UTC,"['4401 Booth Calloway Rd', 'North Richland Hills', 'TX']",NA,NA
127,1518916345,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
128,1518924752,Laird Hospital,https://www.rushhealthsystems.org/sites/rhs/assets/File/Patients%20and%20Visitors/Pricing%20Transparency/Laird-Hospital.csv,25117 Highway 15,Union,MS,39365-9088,,"['25117 Highway 15', 'Union', 'MS']",NA,NA
129,1518930213,Encompass Health Rehabilitation Hospital of Morgantown,https://encompasshealth.com/locations/morgantownrehab/transparency-healthcare,1160 VAN VOORHIS RD,MORGANTOWN,WV,265053437,,"['1160 VAN VOORHIS RD', 'MORGANTOWN', 'WV']",NA,NA
130,1518991744,McLaren Thumb Region,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2021/38-1474929_%20McLarenThumbRegion_standardcharges.csv,1100 S Van Dyke Rd,Bad Axe,MI,48413,2021-01-01 00:00:00 +0000 UTC,"['1100 S Van Dyke Rd', 'Bad Axe', 'MI']",NA,NA
131,1528009412,Sanford Medical Center Fargo,https://www.sanfordhealth.org/-/media/org/files/patients-and-visitors/billing-insurance/price-estimates/sanford-medical-center-fargo.csv?la=en&hash=9EBFCAF1E62D77C9921382E7AB10B1A45F01E86B,801 Broadway N,Fargo,ND,58122-4520,,"['801 Broadway N', 'Fargo', 'ND']",NA,NA
132,1528017340,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
133,1528022118,SINAI HOSPITAL OF GREATER DETROIT,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,6071 W OUTER DR,DETROIT,MI,482352624,2021-01-18 00:00:00 +0000 UTC,"['6071 W OUTER DR', 'DETROIT', 'MI']",NA,NA
134,1528025632,Owatonna Hospital,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-owatonna-standardcharges.xlsx?la=en&hash=88214B22AA7BF401129431307C5E6C99,,Owatonna,MN,,,"[nan, 'Owatonna', 'MN']",NA,NA
135,1528031226,McLaren Bay Region,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2021/38-1976271_McLarenBayRegion_standardcharges.csv,1900 Columbus Ave,Bay City,MI,48708,2021-01-01 00:00:00 +0000 UTC,"['1900 Columbus Ave', 'Bay City', 'MI']",NA,NA
136,1528093960,Wellstar Atlanta Medical Center,https://www.wellstar.org/about-us/policies-procedures/documents/chargemasters/wsprocedures.txt,"303 Parkway Dr Ne, Atlanta, Georgia",Atlanta,GA,30312-1212,,"['303 Parkway Dr Ne, Atlanta, Georgia', 'Atlanta', 'GA']",NA,NA
137,1528138088,South Sacramento Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_SouthSacramentoMedicalCenter_standardcharges.xlsx,6600 Bruceville Rd,Sacramento,CA,95823,2021-01-01 00:00:00 +0000 UTC,"['6600 Bruceville Rd', 'Sacramento', 'CA']",NA,NA
138,1528152790,Sanford Canby Medical Center,https://www.sanfordhealth.org/-/media/org/files/patients-and-visitors/billing-insurance/price-estimates/sanford-canby-2021.csv?la=en&hash=BC0477AC92E5D5382CCF7F713CED153265D3DDCF,112 Saint Olaf Ave S,Canby,MN,56220-1433,,"['112 Saint Olaf Ave S', 'Canby', 'MN']",NA,NA
139,1528203049,Vibra Hospital of Mahoning Valley,https://vhmvalley.com/wp-content/uploads/sites/29/2021/02/273309582_Vibra-Hospital-of-Mahoning-Valley_Standard-Charges.xlsx,8049 South Ave., Boardman,OH,44512,,"['8049 South Ave.', ' Boardman', 'OH']",NA,NA
140,1528261419,HURON VALLEY HOSPITAL INC,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,1 WILLIAM CARLS DR,COMMERCE TOWNSHIP,MI,483822201,2021-01-18 00:00:00 +0000 UTC,"['1 WILLIAM CARLS DR', 'COMMERCE TOWNSHIP', 'MI']",NA,NA
141,1528519766,Bradley Hospital,https://www.bradleyhospital.org/sites/default/files/lifespan-files/documents/lifespan-main/charges/Chargemaster-Bradley.xlsx,1011 Veterans Memorial Pkwy,Riverside,RI,02915-5061,,"['1011 Veterans Memorial Pkwy', 'Riverside', 'RI']",NA,NA
142,1538112230,ASCENSION ST MICHAEL'S HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390808443_ascension-st-michaels-hospital_standardcharges.xlsx,900 ILLINOIS AVE,STEVENS POINT,WI,54481-3114,,"['900 ILLINOIS AVE', 'STEVENS POINT', 'WI']",NA,NA
143,1538123567,Buffalo Hospital,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-buffalo-standardcharges.xlsx?la=en&hash=B4B1286DB4AD24F5AD6FB4E24666FFA8,,Buffalo,MN,,,"[nan, 'Buffalo', 'MN']",NA,NA
144,1538131214,Saint Vincent Hospital,https://www.stvincenthospital.com/docs/global/standard-charges/621861198_saintvincenthospital_standardcharges.json?sfvrsn=e0eef486_4&download=true,123 Summer St.,Worcester,MA,1608,,"['123 Summer St.', 'Worcester', 'MA']",NA,NA
145,1538132253,Encompass Health Rehabilitation Hospital of Northern Kentucky,https://encompasshealth.com/locations/kentuckyrehab/transparency-healthcare,201 MEDICAL VILLAGE DR,EDGEWOOD,KY,410173407,,"['201 MEDICAL VILLAGE DR', 'EDGEWOOD', 'KY']",NA,NA
146,1538174354,AdventHealth Zephyrhills,https://www.adventhealth.com/sites/default/files/CDM/2021/592108057_AdventHealthZephyrhills_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
147,1538185475,McLean Hospital,https://healthcare.partners.org/pricetransparency/042697981_McLean-Hospital_StandardCharges.zip,115 Mill St,Belmont,MA,02478,,"['115 Mill St', 'Belmont', 'MA']",NA,NA
148,1538324009,Vcu Health System,https://www.vcuhealth.org/-/media/media/file/20210112_vcuhmc_pricetransparency.ashx,1250 E Marshall St,Richmond,VA,23298-5051,,"['1250 E Marshall St', 'Richmond', 'VA']",NA,NA
149,1538325303,Norwalk Hospital,https://www.norwalkhospital.org/-/media/wchn/shared/files/billing/wchn-federal-chargemaster-docs/nh-chargemaster.xlsx?la=en&hash=A44BA054710C32684C4109E93564ED5C1097CAD3,40 Prospect Ave,Norwalk,CT,06850-3737,,"['40 Prospect Ave', 'Norwalk', 'CT']",NA,NA
150,1538440904,Encompass Health Rehabilitation Hospital of Cincinnati,https://www.encompasshealth.com/locations/cincinnatirehab/transparency-healthcare,151 W GALBRAITH RD,CINCINNATI,OH,452161015,,"['151 W GALBRAITH RD', 'CINCINNATI', 'OH']",NA,NA
151,1538449830,Summa Rehab Hospital,https://summarehabhospital.com/wp-content/uploads/sites/18/2021/02/271952573_Summa-Rehabilitation-Hospital_Standard-Charges.xlsx,29 N. Adams St., Akron,OH,44304,,"['29 N. Adams St.', ' Akron', 'OH']",NA,NA
152,1538471800,DMC Children's Hospital of Michigan,https://www.childrensdmc.org/docs/global/standard-charges/272845064_children'shospitalofmichigan-dmc_standardcharges.json?sfvrsn=f9ea8d3b_4&download=true,3901 Beaubien Blvd.,Detroit,MI,48201,,"['3901 Beaubien Blvd.', 'Detroit', 'MI']",NA,NA
153,1538516851,Parkland Medical Center,https://parklandmedicalcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1 Parkland Dr,Derry,NH,03038,2021-01-01 00:00:00 +0000 UTC,"['1 Parkland Dr', 'Derry', 'NH']",NA,NA
154,1538522412,The Hospitals of Providence Transmountain Campus,https://www.thehospitalsofprovidence.com/docs/global/standard-charges/954537720_thehospitalofprovidencetransmountaincampus_standardcharges.json?sfvrsn=fd47d09f_4&download=true,2000 Transmountain Road,El Paso,TX,79911,,"['2000 Transmountain Road', 'El Paso', 'TX']",NA,NA
155,1538547815,CHI Health Immanuel,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_Immanuel.csv,7101 Newport Ave,Omaha,NE,68152,2021-01-01 00:00:00 +0000 UTC,"['7101 Newport Ave', 'Omaha', 'NE']",NA,NA
156,1538566765,Midmichigan Medical Center West Branch,https://www.midmichigan.org/app/files/public/34967/464088182_midmichigan-medical-center-west-branch_standardcharges.csv,,,,,2021-01-01 00:00:00 +0000 UTC,"[nan, nan, nan]",NA,NA
157,1538689104,Natchaug Hospital,https://hartfordhealthcare.org/file%20library/price%20data/nh-prices.xlsx,189 Storrs Road,Mansfield,CT,6250,,"['189 Storrs Road', 'Mansfield', 'CT']",NA,NA
158,1548204266,St. Michael's Hospital Avera,https://www.avera.org/app/files/public/74031/st-michaels-hospital-pricing.csv,410 West 16th Ave.,Tyndall,SD,57066-0027,,"['410 West 16th Ave.', 'Tyndall', 'SD']",NA,NA
159,1548213739.0,Medical City Las Colinas,https://medicalcitylascolinas.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,6800 N MacArthur Blvd,Irving,TX,75039.0,2021-01-01 00:00:00 +0000 UTC,"['6800 N MacArthur Blvd', 'Irving', 'TX']",NA,NA
160,1548233257,Encompass Health Rehabilitation Hospital of Tallahassee,https://encompasshealth.com/locations/tallahasseerehab/transparency-healthcare,1675 RIGGINS RD,TALLAHASSEE,FL,323085315,,"['1675 RIGGINS RD', 'TALLAHASSEE', 'FL']",NA,NA
161,1548233265,Encompass Health Rehabilitation Hospital of San Antonio,https://encompasshealth.com/locations/sanantoniorehab/transparency-healthcare,9119 CINNAMON HL,SAN ANTONIO,TX,78240,,"['9119 CINNAMON HL', 'SAN ANTONIO', 'TX']",NA,NA
162,1245631944,Encompass Health Rehabilitation Hospital of Middletown,https://encompasshealth.com/locations/middletownrehab/transparency-healthcare,250 E HAMPDEN RD,MIDDLETOWN,DE,197095303,,"['250 E HAMPDEN RD', 'MIDDLETOWN', 'DE']",NA,NA
163,1245667229,UP Health System – Portage,http://www.portagehealth.org/Content/Uploads/UP Health System - Portage/files/900998484_Portage_Health_Standard_Charges_12312020.zip,500 Campus Drive,Hancock,MI,49930,,"['500 Campus Drive', 'Hancock', 'MI']",NA,NA
164,1255317590,Memorial Medical Center,http://www.mmclc.org/Content/Uploads/Memorial/files/270085482_Memorial_Medical_Center_Las_Cruces_Standard_Charges_12192020.zip,2450 S. Telshor Boulevard,Las Cruces,NM,88011,,"['2450 S. Telshor Boulevard', 'Las Cruces', 'NM']",NA,NA
165,1255337473,Grace Cottage Hospital,https://gracecottage.org/wp-content/uploads/2020/01/Grace-Cottage-Family-Health-Hospital-2020-Standard-Charges-for-Service....csv,185 Grafton Rd,Townshend,VT,5353,,"['185 Grafton Rd', 'Townshend', 'VT']",NA,NA
166,1255378337.0,Menorah Medical Center,https://menorahmedicalcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,5721 W. 119th Street,Overland Park,KS,66209.0,2021-01-01 00:00:00 +0000 UTC,"['5721 W. 119th Street', 'Overland Park', 'KS']",NA,NA
167,1255380077,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
168,1255384533,Medical City Lewisville,https://core.secure.ehc.com/src/util/detail-price-list/62-1682210_medical-city-lewisville_standardcharges.csv,500 W Main St,Lewisville,TX,75057,2021-01-04 00:00:00 +0000 UTC,"['500 W Main St', 'Lewisville', 'TX']",NA,NA
169,1255447181,AdventHealth Rollins Brook,https://www.adventhealth.com/sites/default/files/CDM/2021/742225672_AdventHealthRollinsBrook_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
